case,family,root,phase,mechanics,replay_equal,cross_equal,renaming_equal,checks_pass,failed,quiescent,ceiling,physical_work,updates,proposals,cell_proposals,arrow_deallocations,cell_deallocations,normalized_trace_len,final_tick,normalized_trace_hash,raw_trace_hash,normalized_body_hash,raw_body_hash,live_hash,pending_continuation_hash,admitted_continuation_hash,markers
57,candidate_identity_sign_order_permutation,8100000,6,production,true,true,true,true,,true,false,46,2,12,6,2,1,10,20,f28d10a3d455043907af6ca53eb564b0224f5128dd28a5021a6eceb9964934e2,067a344d0b19d0b657e31ebc34343a7e15531069d160eb62b5435d5f9b7fca22,37db9672927632193e907373693b15b175b16beb49e7935710e4eba81d72deec,0c23f90f2c37a2e5f715b32deb0388334458ac85e5d7ddec491fb42fd1cdf781,a7bb38efa1be396908ede61bd93928889e3cf2cfd6643c32d0694c528f14ee5a,2dc3ca8496f3ba55e8bd3ad55dd29d5f3dbe5d63d5fc341a122f12b1b3748865,23b8289a29b0a73c069c0390fea7f4dfdd9c3e5a11ec0ec64d721828ae97bc9c,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=false
58,inhibitory_location_permutation,8100000,6,reference,true,true,true,true,,true,false,46,2,12,6,2,1,10,20,f28d10a3d455043907af6ca53eb564b0224f5128dd28a5021a6eceb9964934e2,2e55864e04b45ac1cee7342fb7f33526ff575a940809790087c11e182ffe30b4,4878bd4e2485209e051b2d840f70ef04262afa2005a27850af856c745d67fe65,61979003dba20d495ac6b373875aaf18088b61215f4ef771734c07c86bcb96cb,a168ef4f3815f3aa2a614f160106fdc16f95e51197b9bb489b0b2cbcd52a9424,0a8a00772c8a2cb724ab9c239dd5347230313862dd5ebb57acc0af75de65ae78,a33cafb9a71cb1d681e870e750c280c53d54d4422491263c2481c4df0ff0444e,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=false
58,inhibitory_location_permutation,8100000,6,production,true,true,true,true,,true,false,46,2,12,6,2,1,10,20,f28d10a3d455043907af6ca53eb564b0224f5128dd28a5021a6eceb9964934e2,2e55864e04b45ac1cee7342fb7f33526ff575a940809790087c11e182ffe30b4,4878bd4e2485209e051b2d840f70ef04262afa2005a27850af856c745d67fe65,61979003dba20d495ac6b373875aaf18088b61215f4ef771734c07c86bcb96cb,a57679fc76a76687f19e78da9acb19eb0bc57fdef885c4b428dbedfae78f48ff,0a8a00772c8a2cb724ab9c239dd5347230313862dd5ebb57acc0af75de65ae78,a33cafb9a71cb1d681e870e750c280c53d54d4422491263c2481c4df0ff0444e,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=false
59,irrelevant_negative_not_retained,8100000,6,reference,true,true,true,true,,true,false,72,2,20,10,6,3,10,20,6112568ef345445149880af66074d6e70b5d838fc464fdfe048e1d8da74f18b6,27e1c07a5b29f9f01c819ead639abef49643e4750736e62626f6873ffad2defb,1bf39bd9ee7963252f0cade8c89ef649b3d4e6462c0ceef2858a159e8c82a13c,41e1922c3cb361b2033ddf473cd034cd05dcd7cc52fe045617fb20a6890688db,4b15627abd5144751e7ac2234d8ab850a1d2c62395bc42c1becdd586abffaea9,c58c99b8c219d2e94fec4db362a619afc968000297a734a5e33517b553d5fd9c,0fe0c4e53e49c94e88d2f3712e7589d3b8d4b7b6e7ce1a57c01e7ae1a2b34e24,useful_live=true;others_gone=true;fires=1/1
59,irrelevant_negative_not_retained,8100000,6,production,true,true,true,true,,true,false,72,2,20,10,6,3,10,20,6112568ef345445149880af66074d6e70b5d838fc464fdfe048e1d8da74f18b6,ec609c63bee8c7914cd6445a4633b08a656caabfea0776989df7044cb5d9220c,1bf39bd9ee7963252f0cade8c89ef649b3d4e6462c0ceef2858a159e8c82a13c,41e1922c3cb361b2033ddf473cd034cd05dcd7cc52fe045617fb20a6890688db,bcb250204c5cef096e0770651444df76ed2e9c5f30c7dcc01ecc34d727254792,c58c99b8c219d2e94fec4db362a619afc968000297a734a5e33517b553d5fd9c,0fe0c4e53e49c94e88d2f3712e7589d3b8d4b7b6e7ce1a57c01e7ae1a2b34e24,useful_live=true;others_gone=true;fires=1/1
60,useful_positive_selection_control,8100000,6,reference,true,true,true,false,positive_relation_reexecutes,true,false,21,2,4,2,2,1,7,18,da5b2ac2c8c0a1c27c19aeb51bfdb1e36cab4abdf109a262257c702654429960,93b09b4aebc60efc367d77e23ea01bcb8a4777980da36e096e6211418c375ddb,126b33b01ff68418561c5387c414a25b5062b294079cce057fb87a78506a0073,c70344d84696005679ff8610446d4b2d5c2c728800fd2a5e5928f8770214de13,1b78190684523360f20c8e85293463a4c9f6ad9dac1f398f01b11dc9252184c5,976cde40959150e22421ad787f3118a0f6cc5b28caa82a4da127e27357ffbe66,1f7b7d72e67e7064a539d6f372197560acb18a9d48cc6b3bba1a0533b949ed20,selected_sign=1;live=true/false;contact_fires=1->2;positive_deliveries=0->0;anchors=[Some(500); Some(500)]
60,useful_positive_selection_control,8100000,6,production,true,true,true,false,positive_relation_reexecutes,true,false,21,2,4,2,2,1,7,18,da5b2ac2c8c0a1c27c19aeb51bfdb1e36cab4abdf109a262257c702654429960,93b09b4aebc60efc367d77e23ea01bcb8a4777980da36e096e6211418c375ddb,126b33b01ff68418561c5387c414a25b5062b294079cce057fb87a78506a0073,c70344d84696005679ff8610446d4b2d5c2c728800fd2a5e5928f8770214de13,7201cca38451b7024a60244e840d4ac019de4f402d94447042ef3155020e37a1,976cde40959150e22421ad787f3118a0f6cc5b28caa82a4da127e27357ffbe66,1f7b7d72e67e7064a539d6f372197560acb18a9d48cc6b3bba1a0533b949ed20,selected_sign=1;live=true/false;contact_fires=1->2;positive_deliveries=0->0;anchors=[Some(500); Some(500)]
61,learned_negative_disconnected,8100000,6,reference,true,true,true,true,,false,true,128,2,20,10,18,9,24,32,5c3e595cba6fb51bc34bd87833d25f8e90acf44e4b7637e14032606e603e12ac,b327f6975a920d382ced281cde47161c79864ac20bc8ec3e55b6dbd5e6092c95,ec80c8cc82b23cc5f44b9069d804d8da9e577b0b4573f5fd860335bfbccae663,da7801972eeae459c0a8a849b614cd7b85cc0a0a7338c0e060b0a141caa4c7b6,b6350e44a3b88f3c2de1e7daf14b5e637f0c943ceada94e54f33f4a137cc7f2e,3544274703fe759379aa4a95e3931f6574ec0d7567ef22344b3110d4ffd4ee52,9f321b2373230358f349159f4d5b5cb67978a9703c6f00ede9abf3c28884badc,disconnected=true;ceiling=true
61,learned_negative_disconnected,8100000,6,production,true,true,true,true,,false,true,128,2,20,10,18,9,24,32,5c3e595cba6fb51bc34bd87833d25f8e90acf44e4b7637e14032606e603e12ac,b327f6975a920d382ced281cde47161c79864ac20bc8ec3e55b6dbd5e6092c95,ec80c8cc82b23cc5f44b9069d804d8da9e577b0b4573f5fd860335bfbccae663,da7801972eeae459c0a8a849b614cd7b85cc0a0a7338c0e060b0a141caa4c7b6,05d199c0bf76fc658edb23fbdf2eb1c34d55b452c7c0f36fcc18d8ac6043ed36,3544274703fe759379aa4a95e3931f6574ec0d7567ef22344b3110d4ffd4ee52,9f321b2373230358f349159f4d5b5cb67978a9703c6f00ede9abf3c28884badc,disconnected=true;ceiling=true
62,learned_negative_not_traversed,8100000,6,reference,true,true,true,true,,false,true,112,2,16,8,14,7,26,37,769309bdb56a94348b3fb0bc866b5a0e2ec562cc6b56baf97d9d820b6eee5179,cac031e50b16c153f17eaffc7c3280db0ab8ea932e4e67e06295829b02eaf575,567aea037038958c175d6a0bf72f38167ddcd9ce25da9462f353dbd6e23249db,e18ccd772783993ea9155f1569a0700beaea73613fb15c9ae6a8d0639d3b7049,dc607a2f2ed8ec4f8d2c385b48b2f7effea9a65e0b1502d609a9446c296c6b4e,19fe1c45467497033ffb540754ad203553807300ac4fa4e4c43a18d0d14c8c3c,261a0d116fb5a1be4de1ede7dea67d3f50124272935afca9c3fadd748ef1f361,contact_fires=0
62,learned_negative_not_traversed,8100000,6,production,true,true,true,true,,false,true,112,2,16,8,14,7,26,37,769309bdb56a94348b3fb0bc866b5a0e2ec562cc6b56baf97d9d820b6eee5179,cac031e50b16c153f17eaffc7c3280db0ab8ea932e4e67e06295829b02eaf575,567aea037038958c175d6a0bf72f38167ddcd9ce25da9462f353dbd6e23249db,e18ccd772783993ea9155f1569a0700beaea73613fb15c9ae6a8d0639d3b7049,3713b014bbeca5dd2c44f718693ffdea477adf5405e4621ebb1d5dc18d0d3ff3,19fe1c45467497033ffb540754ad203553807300ac4fa4e4c43a18d0d14c8c3c,261a0d116fb5a1be4de1ede7dea67d3f50124272935afca9c3fadd748ef1f361,contact_fires=0
63,fresh_recurrence_packing,8100000,6,reference,true,true,true,true,,true,false,46,2,12,6,2,1,10,20,3a0a11a1433a9942d87b7c24b06baf61dde5d022bd3195791f69d2ecdeb05ee0,45f6db79e7812b4833dcbdbe0bca9d3629b492c056801331150b5712bcc39ae0,cfbc39f72e9adc269b472697dab26781f313c4949480568ce93c937c3ab86190,e92ecdabbb4d04cf08e1bc48ea4a2732fac6669dec097a5ac6ba47d69fba06ef,01f2cecb311ab2df85509018e87e53865a352a516fd430865c32c78664e39652,e6f9c1804038f5c375b73f05bb9c9d1d023923758f653d659b8de4bdd9c35860,f84dd423369acd71027665e949d3b09f4ce8173a2da5e99536340653fbd0f0b7,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=true
63,fresh_recurrence_packing,8100000,6,production,true,true,true,true,,true,false,46,2,12,6,2,1,10,20,3a0a11a1433a9942d87b7c24b06baf61dde5d022bd3195791f69d2ecdeb05ee0,45f6db79e7812b4833dcbdbe0bca9d3629b492c056801331150b5712bcc39ae0,cfbc39f72e9adc269b472697dab26781f313c4949480568ce93c937c3ab86190,e92ecdabbb4d04cf08e1bc48ea4a2732fac6669dec097a5ac6ba47d69fba06ef,59c646ad5fc9e2bcef3208cfaf798abfdc7153a1480c19bf7f2b1ade94783111,e6f9c1804038f5c375b73f05bb9c9d1d023923758f653d659b8de4bdd9c35860,f84dd423369acd71027665e949d3b09f4ce8173a2da5e99536340653fbd0f0b7,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=true
64,learned_negative_stabilizes,8100000,7,reference,true,true,true,true,,true,false,46,2,12,6,2,1,10,21,17f1213795f9916380d81f33be7f205374b36ad84296a0cde123ce82b73089c0,501a68daef87ed5c11341179d2ac3c70083dc48b706744a6bd0e2d8caa6d0824,37db9672927632193e907373693b15b175b16beb49e7935710e4eba81d72deec,bf95f00eac8569b0ed375bf182914cef60886e900aa042224491c26dabe651af,6237e402f30009e69a761d8ebb2050541ea3edd5487dbb78a420fb5f330cb056,47012b8f21fd1c6b2b07ecfdab1014c8852fc4ee2c57dac969ee869fbd398571,4819595e88f61f4b4f04318a89a01650c155d9da2342969a4885f100bd26ea51,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=false
64,learned_negative_stabilizes,8100000,7,production,true,true,true,true,,true,false,46,2,12,6,2,1,10,21,17f1213795f9916380d81f33be7f205374b36ad84296a0cde123ce82b73089c0,501a68daef87ed5c11341179d2ac3c70083dc48b706744a6bd0e2d8caa6d0824,37db9672927632193e907373693b15b175b16beb49e7935710e4eba81d72deec,bf95f00eac8569b0ed375bf182914cef60886e900aa042224491c26dabe651af,87ee6fcfa2be64eeb5957b005e675ca91faee4e84714ecf68e248c151fff9ed4,47012b8f21fd1c6b2b07ecfdab1014c8852fc4ee2c57dac969ee869fbd398571,4819595e88f61f4b4f04318a89a01650c155d9da2342969a4885f100bd26ea51,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=false
65,no_modulation_no_selection,8100000,7,reference,true,true,true,false,uninhibited_recurrence_persists,false,false,92,0,8,4,8,4,45,58,b952ce13bd74e3fc017be43316b5598eedff2e692e949155f3a167709566833e,8efefb8c18b829906de5130db4d35df24ca0aa09d13532012fe8ee4096d937e5,28e980a2af28a4845f75e28b5b73e8d9e878ebbb60b6d446efdec1249e0563cc,9c455ae357e2ceb2a0ab89eecb949f45711abccbbfda9b11e7e03279a829df25,715927ae5ab78835ad13ce8029fb09b7b15f3793818e37f0143acd6239b012c1,e346468faad72b57cc96ef5508fa88969acf7fe55770b6879c47672877c8991f,01c525e90c5bbe04b8222338f4c5f8a58e526ff966a64102d647b147c0e347e1,candidates_gone=true;anchors=[Some(500); Some(500)];fires=11/10;ceiling=false
65,no_modulation_no_selection,8100000,7,production,true,true,true,false,uninhibited_recurrence_persists,false,false,92,0,8,4,8,4,45,58,b952ce13bd74e3fc017be43316b5598eedff2e692e949155f3a167709566833e,8efefb8c18b829906de5130db4d35df24ca0aa09d13532012fe8ee4096d937e5,28e980a2af28a4845f75e28b5b73e8d9e878ebbb60b6d446efdec1249e0563cc,9c455ae357e2ceb2a0ab89eecb949f45711abccbbfda9b11e7e03279a829df25,a5990aea887b20a86a08564ec5282338666c691fafa47a2dee282369beec21fe,e346468faad72b57cc96ef5508fa88969acf7fe55770b6879c47672877c8991f,01c525e90c5bbe04b8222338f4c5f8a58e526ff966a64102d647b147c0e347e1,candidates_gone=true;anchors=[Some(500); Some(500)];fires=11/10;ceiling=false
66,candidate_identity_sign_order_permutation,8100000,7,reference,true,true,true,true,,true,false,46,2,12,6,2,1,10,21,17f1213795f9916380d81f33be7f205374b36ad84296a0cde123ce82b73089c0,37f854c652feba2ffc6f422188604ad9e891410c5ef94c60820989d2b7916b2c,37db9672927632193e907373693b15b175b16beb49e7935710e4eba81d72deec,0c23f90f2c37a2e5f715b32deb0388334458ac85e5d7ddec491fb42fd1cdf781,d4749a766bb083eecd43648a863ba1c7b01ea076ebe5106184fbd377c220cef0,47012b8f21fd1c6b2b07ecfdab1014c8852fc4ee2c57dac969ee869fbd398571,4819595e88f61f4b4f04318a89a01650c155d9da2342969a4885f100bd26ea51,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=false
66,candidate_identity_sign_order_permutation,8100000,7,production,true,true,true,true,,true,false,46,2,12,6,2,1,10,21,17f1213795f9916380d81f33be7f205374b36ad84296a0cde123ce82b73089c0,37f854c652feba2ffc6f422188604ad9e891410c5ef94c60820989d2b7916b2c,37db9672927632193e907373693b15b175b16beb49e7935710e4eba81d72deec,0c23f90f2c37a2e5f715b32deb0388334458ac85e5d7ddec491fb42fd1cdf781,a97e06b1817034f45ab1bbc0523d43dcc4954b93e08c9e2cfb62d656ff565638,47012b8f21fd1c6b2b07ecfdab1014c8852fc4ee2c57dac969ee869fbd398571,4819595e88f61f4b4f04318a89a01650c155d9da2342969a4885f100bd26ea51,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=false
67,inhibitory_location_permutation,8100000,7,reference,true,true,true,true,,true,false,46,2,12,6,2,1,10,21,17f1213795f9916380d81f33be7f205374b36ad84296a0cde123ce82b73089c0,501a68daef87ed5c11341179d2ac3c70083dc48b706744a6bd0e2d8caa6d0824,4878bd4e2485209e051b2d840f70ef04262afa2005a27850af856c745d67fe65,61979003dba20d495ac6b373875aaf18088b61215f4ef771734c07c86bcb96cb,2e58591a0cb2835c06592e93eb97a2b644a4a551544cfc5e8e283d61a47849ac,9b4a2fc75af7d420bea75448fcd231867dcb46c3449cf70a33d01a461bbcf1eb,634df8e2eaa64c45f7908714ff5e3ade486de0066c40954784e4e649b0a9543d,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=false
67,inhibitory_location_permutation,8100000,7,production,true,true,true,true,,true,false,46,2,12,6,2,1,10,21,17f1213795f9916380d81f33be7f205374b36ad84296a0cde123ce82b73089c0,501a68daef87ed5c11341179d2ac3c70083dc48b706744a6bd0e2d8caa6d0824,4878bd4e2485209e051b2d840f70ef04262afa2005a27850af856c745d67fe65,61979003dba20d495ac6b373875aaf18088b61215f4ef771734c07c86bcb96cb,671666b1d440587e60c16da8f9b73382cdbcf80701fb6ddc0c56300e8053048f,9b4a2fc75af7d420bea75448fcd231867dcb46c3449cf70a33d01a461bbcf1eb,634df8e2eaa64c45f7908714ff5e3ade486de0066c40954784e4e649b0a9543d,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=false
68,irrelevant_negative_not_retained,8100000,7,reference,true,true,true,true,,true,false,72,2,20,10,6,3,10,21,e6b3e869832f8de86c1f88ce8d32dfd687a97fa3d34eda19e6f57a5f8ef50fac,334fbbe78eabd2bd98cb34e52658a8daf7363527c92c718eb8fc3524bf082dca,1bf39bd9ee7963252f0cade8c89ef649b3d4e6462c0ceef2858a159e8c82a13c,41e1922c3cb361b2033ddf473cd034cd05dcd7cc52fe045617fb20a6890688db,000fd5368cb9fa80eea570d67d683dd493c1b3318eb2d7136a568ec7a58936cb,a2031a117bacce6de3721bfe29c7672894edd61af4f580c990353cd44b286bd0,d7f5f2750620b6241c87ea385db1f7f2732b779d69d2f9546c4485565149fc1c,useful_live=true;others_gone=true;fires=1/1
68,irrelevant_negative_not_retained,8100000,7,production,true,true,true,true,,true,false,72,2,20,10,6,3,10,21,e6b3e869832f8de86c1f88ce8d32dfd687a97fa3d34eda19e6f57a5f8ef50fac,641cf744b657332022e4be72beaa0e913b55b9b3d73158fa90fed288483dc82f,1bf39bd9ee7963252f0cade8c89ef649b3d4e6462c0ceef2858a159e8c82a13c,41e1922c3cb361b2033ddf473cd034cd05dcd7cc52fe045617fb20a6890688db,c50c406764a7938f200f500237b93bf3e342ca6977a589a4ce5df5ed7d8a40f0,a2031a117bacce6de3721bfe29c7672894edd61af4f580c990353cd44b286bd0,d7f5f2750620b6241c87ea385db1f7f2732b779d69d2f9546c4485565149fc1c,useful_live=true;others_gone=true;fires=1/1
69,useful_positive_selection_control,8100000,7,reference,true,true,true,false,positive_relation_reexecutes,true,false,21,2,4,2,2,1,7,19,4cca42e93cddad753882dd45f7ef1bf01efe96a9b9cd9d72527d1021af5bab4e,0936695b0deb5ff556a324f541e0d596695412be1a49033a901bf34748d61e47,126b33b01ff68418561c5387c414a25b5062b294079cce057fb87a78506a0073,c70344d84696005679ff8610446d4b2d5c2c728800fd2a5e5928f8770214de13,0f40ad84e825c7e80d027d9a78bba2f10469ba88012ede31af49d6f3f4ce9749,a5547f5ad2c6ca5cb58110e229044689c5dcd1e2b8a8b82c3a3b4acf6efabe53,f44fae4412c686ae724ceeb16277afbc7c75813fc53f85b83a3b322cf34c6ed7,selected_sign=1;live=true/false;contact_fires=1->2;positive_deliveries=0->0;anchors=[Some(500); Some(500)]
69,useful_positive_selection_control,8100000,7,production,true,true,true,false,positive_relation_reexecutes,true,false,21,2,4,2,2,1,7,19,4cca42e93cddad753882dd45f7ef1bf01efe96a9b9cd9d72527d1021af5bab4e,0936695b0deb5ff556a324f541e0d596695412be1a49033a901bf34748d61e47,126b33b01ff68418561c5387c414a25b5062b294079cce057fb87a78506a0073,c70344d84696005679ff8610446d4b2d5c2c728800fd2a5e5928f8770214de13,d4a2bdfd6e8e6159bfbf29e88e30b34c7b6e0b64219103b5f7b2a290e6ab8a63,a5547f5ad2c6ca5cb58110e229044689c5dcd1e2b8a8b82c3a3b4acf6efabe53,f44fae4412c686ae724ceeb16277afbc7c75813fc53f85b83a3b322cf34c6ed7,selected_sign=1;live=true/false;contact_fires=1->2;positive_deliveries=0->0;anchors=[Some(500); Some(500)]
70,learned_negative_disconnected,8100000,7,reference,true,true,true,true,,false,true,128,2,20,10,18,9,24,33,7ff709f7fd27bcf816026157d72b0bdb6f48a05986fb4c284e295235844ab3cb,34704d9e71492fa816cc67a2ca3fcf0b244a8c5f2e13126c51f9e6261ba43286,ec80c8cc82b23cc5f44b9069d804d8da9e577b0b4573f5fd860335bfbccae663,da7801972eeae459c0a8a849b614cd7b85cc0a0a7338c0e060b0a141caa4c7b6,62875d4a0b734c63e6e9df742088e20c79b7839cb1c3e1f4d3e61342250b354f,1523a47f19b89ac169aac0d949260a635327b5f6a580c9c1c92e122707a7f162,0a6c603241aae72a90763725aee2744bc9ae4c41f5b9947174a10c946baa1ce4,disconnected=true;ceiling=true
70,learned_negative_disconnected,8100000,7,production,true,true,true,true,,false,true,128,2,20,10,18,9,24,33,7ff709f7fd27bcf816026157d72b0bdb6f48a05986fb4c284e295235844ab3cb,34704d9e71492fa816cc67a2ca3fcf0b244a8c5f2e13126c51f9e6261ba43286,ec80c8cc82b23cc5f44b9069d804d8da9e577b0b4573f5fd860335bfbccae663,da7801972eeae459c0a8a849b614cd7b85cc0a0a7338c0e060b0a141caa4c7b6,c865495422eed2d069866b90d717fcf24cd1b2d7c23e53a92c4fbff58de2fddc,1523a47f19b89ac169aac0d949260a635327b5f6a580c9c1c92e122707a7f162,0a6c603241aae72a90763725aee2744bc9ae4c41f5b9947174a10c946baa1ce4,disconnected=true;ceiling=true
71,learned_negative_not_traversed,8100000,7,reference,true,true,true,true,,false,true,112,2,16,8,14,7,26,38,911a9d824efe0fc4f33cb6d50d7291590d42aa2d75558c2b2e6d322fc2d8589f,4b658530f982cc7a5020881d7e461f2c7144f333ddf1e46d7a28dda2bb322430,567aea037038958c175d6a0bf72f38167ddcd9ce25da9462f353dbd6e23249db,e18ccd772783993ea9155f1569a0700beaea73613fb15c9ae6a8d0639d3b7049,2f2debe0a505b1ed7acd0a5692f7d8a7b9b31296088e4ed9d6a5e4ba2bf852e2,95fa5196c97ce86018277cdd4e9cf2eef6582356eec60a1fc4f251e0cba6308f,b206171ec6e9dd2336af9a918502978278f6f4a5b31cc500b465c8903807de83,contact_fires=0
71,learned_negative_not_traversed,8100000,7,production,true,true,true,true,,false,true,112,2,16,8,14,7,26,38,911a9d824efe0fc4f33cb6d50d7291590d42aa2d75558c2b2e6d322fc2d8589f,4b658530f982cc7a5020881d7e461f2c7144f333ddf1e46d7a28dda2bb322430,567aea037038958c175d6a0bf72f38167ddcd9ce25da9462f353dbd6e23249db,e18ccd772783993ea9155f1569a0700beaea73613fb15c9ae6a8d0639d3b7049,18c5fb87d7284309a61cc802e549d869e9eff30fbe4f6507844fbe0fc1659249,95fa5196c97ce86018277cdd4e9cf2eef6582356eec60a1fc4f251e0cba6308f,b206171ec6e9dd2336af9a918502978278f6f4a5b31cc500b465c8903807de83,contact_fires=0
72,fresh_recurrence_packing,8100000,7,reference,true,true,true,true,,true,false,46,2,12,6,2,1,10,21,16617eff2d03024ca640362fe8cfcfd99d12837fd421325c028c680c9e7d5676,a9438ec5dd53a9ef03f2b849e8b34abb1943b7ccadc9ccaf404d4de9fcf8478b,cfbc39f72e9adc269b472697dab26781f313c4949480568ce93c937c3ab86190,e92ecdabbb4d04cf08e1bc48ea4a2732fac6669dec097a5ac6ba47d69fba06ef,ab388fe45c70d6a1cc377903d6f6aa44e930dd2c03dc9a8cf86b9feff5fd62f9,55113201da7df6fe98116e5c653d77d636a475dc57354bf9e89e0812deb2d8ef,3901bd4839ac6c812d5bfa136eb6f48039c2a091584064e8ac30ca48249e39ed,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=true
72,fresh_recurrence_packing,8100000,7,production,true,true,true,true,,true,false,46,2,12,6,2,1,10,21,16617eff2d03024ca640362fe8cfcfd99d12837fd421325c028c680c9e7d5676,a9438ec5dd53a9ef03f2b849e8b34abb1943b7ccadc9ccaf404d4de9fcf8478b,cfbc39f72e9adc269b472697dab26781f313c4949480568ce93c937c3ab86190,e92ecdabbb4d04cf08e1bc48ea4a2732fac6669dec097a5ac6ba47d69fba06ef,68ce9378796db59e42a28567a79ca58c4476feb6cabaf4cb219a1d6ba50e4c04,55113201da7df6fe98116e5c653d77d636a475dc57354bf9e89e0812deb2d8ef,3901bd4839ac6c812d5bfa136eb6f48039c2a091584064e8ac30ca48249e39ed,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=true
73,learned_negative_stabilizes,8100000,8,reference,true,true,true,true,,true,false,46,2,12,6,2,1,10,22,3f99749c859c0f311faa175131398314a290bbe2899c270f93373906f3a264e8,48400a942b050da449b82ce3a2b8a346559744e8b8724bad9d253e10f052a5a9,37db9672927632193e907373693b15b175b16beb49e7935710e4eba81d72deec,bf95f00eac8569b0ed375bf182914cef60886e900aa042224491c26dabe651af,f3bf1ea3a8dd5ae1de69aca99ba210182c1aac3fff94d06e22a1224af63094d9,a28abc0dbf1409e2d2e7aaa3cbce0471d07f3829c9e1c7afc973a85bdabc6433,27d3832e34f309ecd96916357a06e5a8ee17e1c6e2f8f2f94af9e8fa484c2e13,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=false
73,learned_negative_stabilizes,8100000,8,production,true,true,true,true,,true,false,46,2,12,6,2,1,10,22,3f99749c859c0f311faa175131398314a290bbe2899c270f93373906f3a264e8,48400a942b050da449b82ce3a2b8a346559744e8b8724bad9d253e10f052a5a9,37db9672927632193e907373693b15b175b16beb49e7935710e4eba81d72deec,bf95f00eac8569b0ed375bf182914cef60886e900aa042224491c26dabe651af,f5aef5e8622742aa2c9909ae9c089d6bfe2eb3fae1b3904cf0e3adc8d9f2309a,a28abc0dbf1409e2d2e7aaa3cbce0471d07f3829c9e1c7afc973a85bdabc6433,27d3832e34f309ecd96916357a06e5a8ee17e1c6e2f8f2f94af9e8fa484c2e13,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=false
74,no_modulation_no_selection,8100000,8,reference,true,true,true,false,uninhibited_recurrence_persists,false,false,92,0,8,4,8,4,45,59,6bd4bfea834b0a4c7c95ef1685fffb335e62675a856e384f7197533e64c40b0b,702b6b61a857b78f81e85b62159b5e8c0c11538e78f516b1718dbb7210bc0757,28e980a2af28a4845f75e28b5b73e8d9e878ebbb60b6d446efdec1249e0563cc,9c455ae357e2ceb2a0ab89eecb949f45711abccbbfda9b11e7e03279a829df25,a3069601ab503931bbafedbc9cbaa3f180904fb8423a653441d6d73f1bc2637e,859580a94dfedcbc821d629a607e267ae6b3c2c443fb6bb3f554cf1985887e5f,20f40e2e956a2ab18ab819af8fb0ec11f594d0fe264aa531f5055671502c6268,candidates_gone=true;anchors=[Some(500); Some(500)];fires=11/10;ceiling=false
74,no_modulation_no_selection,8100000,8,production,true,true,true,false,uninhibited_recurrence_persists,false,false,92,0,8,4,8,4,45,59,6bd4bfea834b0a4c7c95ef1685fffb335e62675a856e384f7197533e64c40b0b,702b6b61a857b78f81e85b62159b5e8c0c11538e78f516b1718dbb7210bc0757,28e980a2af28a4845f75e28b5b73e8d9e878ebbb60b6d446efdec1249e0563cc,9c455ae357e2ceb2a0ab89eecb949f45711abccbbfda9b11e7e03279a829df25,7f00023918a953e8a20135e7c5b9ddd555dd6a41f0abf0f478fe7c52f0e9a861,859580a94dfedcbc821d629a607e267ae6b3c2c443fb6bb3f554cf1985887e5f,20f40e2e956a2ab18ab819af8fb0ec11f594d0fe264aa531f5055671502c6268,candidates_gone=true;anchors=[Some(500); Some(500)];fires=11/10;ceiling=false
