stage,seed,stride,offset,ratio,discovery,incumbent_side,incumbent_route,alternative_route,scheduled_incumbent,scheduled_alternative,executed_incumbent,executed_alternative,returned_incumbent,returned_alternative,effective_applications,neutral_applications,attribution_failures,first_direction,first_direction_episode,first_4_balance,first_4_episode,first_8_balance,first_8_episode,first_16_balance,first_16_episode,first_opposing_gap,first_opposing_episode,longest_90_direction,ninetieth_application_episode,gap_after_episode_90,alternative_threshold_episode,incumbent_deallocation_episode,first_8_code,final_m5_incumbent,final_m5_alternative,final_live_incumbent,final_live_alternative,final_class,schedule_exact,duplicate_exact,trace_attributed
GATE,2040000001,11,43,4:1,false,1,0,1,3600,14400,3600,14400,3600,14400,7124,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-2),Some(1578),Some(6),Some(2838),Some(-10),Some(1576),Some(1),Some(2920),-10,Some(1582),None,26,-1425,5684,4,4,MIXED,true,true,true
GATE,2040000001,13,0,4:1,false,1,0,1,3600,14400,3600,14400,3600,14400,586,0,0,Some(-1),Some(1),Some(-2),Some(12115),Some(2),Some(14214),Some(10),Some(14264),Some(-8),Some(12115),Some(1),Some(15026),-8,Some(14200),None,242,-125,450,4,4,MIXED,true,true,true
GATE,2040000001,13,1,4:1,true,1,0,1,3600,14400,3600,14400,3600,14400,240,0,0,Some(-1),Some(1),Some(-2),Some(12115),Some(2),Some(15979),Some(10),Some(16223),Some(-8),Some(12115),Some(1),Some(16436),-8,Some(15820),None,242,-45,184,4,4,MIXED,true,true,true
GATE,2040000001,13,17,4:1,false,1,0,1,3600,14400,3600,14400,3600,14400,3,0,0,Some(-1),Some(1),None,None,None,None,None,None,None,None,None,None,-8,None,None,0,5,-3,4,1,INCUMBENT_LOCK,true,true,true
GATE,2040000001,13,43,4:1,true,1,0,1,3600,14400,3600,14400,3600,14400,4,0,0,Some(-1),Some(1),Some(-4),Some(4),None,None,None,None,None,None,None,None,-9,None,None,0,6,-3,4,1,INCUMBENT_LOCK,true,true,true
GATE,2040000001,17,0,4:1,true,1,0,1,3600,14400,3600,14400,3600,14400,3,0,0,Some(-1),Some(1),None,None,None,None,None,None,None,None,None,None,-8,None,None,0,5,-3,4,1,INCUMBENT_LOCK,true,true,true
GATE,2040000001,17,1,4:1,false,1,0,1,3600,14400,3600,14400,3600,14400,3,0,0,Some(-1),Some(1),None,None,None,None,None,None,None,None,None,None,-8,None,None,0,5,-3,4,1,INCUMBENT_LOCK,true,true,true
GATE,2040000001,17,17,4:1,true,1,0,1,3600,14400,3600,14400,3600,14400,218,0,0,Some(-1),Some(1),Some(-2),Some(3541),Some(2),Some(3545),Some(10),Some(6889),Some(-8),Some(3541),Some(1),Some(14281),-8,Some(5216),None,242,-35,172,4,4,MIXED,true,true,true
GATE,2040000001,17,43,4:1,false,1,0,1,3600,14400,3600,14400,3600,14400,85,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(0),Some(10414),Some(8),Some(10422),Some(-9),Some(10411),None,None,-9,Some(10417),None,80,-9,63,4,4,MIXED,true,true,true
GATE,2040000001,19,0,4:1,false,1,0,1,3600,14400,3600,14400,3600,14400,5045,0,0,Some(-1),Some(1),Some(-2),Some(43),Some(2),Some(47),Some(10),Some(55),Some(-8),Some(43),Some(1),Some(446),21,Some(50),Some(509),242,-1005,4029,1,4,ALTERNATIVE,true,true,true
GATE,2040000001,19,1,4:1,true,1,0,1,3600,14400,3600,14400,3600,14400,5438,0,0,Some(-1),Some(1),Some(-2),Some(43),Some(2),Some(47),Some(10),Some(55),Some(-8),Some(43),Some(1),Some(257),40,Some(50),Some(509),242,-1088,4339,1,4,ALTERNATIVE,true,true,true
GATE,2040000001,19,17,4:1,false,1,0,1,3600,14400,3600,14400,3600,14400,2235,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(0),Some(1907),Some(8),Some(2526),Some(-9),Some(1904),Some(1),Some(5164),-9,Some(2522),None,80,-437,1785,4,4,MIXED,true,true,true
GATE,2040000001,19,43,4:1,true,1,0,1,3600,14400,3600,14400,3600,14400,304,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(0),Some(5131),Some(8),Some(11638),Some(-9),Some(5128),Some(1),Some(12869),-9,Some(5315),None,80,-54,237,4,4,MIXED,true,true,true
GATE,2040000001,23,0,4:1,true,1,0,1,3600,14400,3600,14400,3600,14400,3366,0,0,Some(-1),Some(1),Some(-2),Some(2125),Some(2),Some(2129),Some(10),Some(2137),Some(-8),Some(2125),Some(1),Some(2723),-8,Some(2132),Some(17149),242,-661,2694,1,4,ALTERNATIVE,true,true,true
GATE,2040000001,23,1,4:1,false,1,0,1,3600,14400,3600,14400,3600,14400,192,0,0,Some(-1),Some(1),Some(-2),Some(3182),Some(2),Some(3186),Some(10),Some(3194),Some(-8),Some(3182),Some(1),Some(8542),-8,Some(3189),None,242,-35,146,4,4,MIXED,true,true,true
GATE,2040000001,23,17,4:1,true,1,0,1,3600,14400,3600,14400,3600,14400,4,0,0,Some(-1),Some(1),Some(-4),Some(4),None,None,None,None,None,None,None,None,-9,None,None,0,6,-3,4,1,INCUMBENT_LOCK,true,true,true
GATE,2040000001,23,43,4:1,false,1,0,1,3600,14400,3600,14400,3600,14400,4,0,0,Some(-1),Some(1),Some(-4),Some(4),None,None,None,None,None,None,None,None,-9,None,None,0,6,-3,4,1,INCUMBENT_LOCK,true,true,true
GATE,2040000001,29,0,4:1,false,1,0,1,3600,14400,3600,14400,3600,14400,4,0,0,Some(-1),Some(1),Some(-4),Some(4),None,None,None,None,None,None,None,None,-9,None,None,0,6,-3,4,1,INCUMBENT_LOCK,true,true,true
GATE,2040000001,29,1,4:1,true,1,0,1,3600,14400,3600,14400,3600,14400,4,0,0,Some(-1),Some(1),Some(-4),Some(4),None,None,None,None,None,None,None,None,-9,None,None,0,6,-3,4,1,INCUMBENT_LOCK,true,true,true
GATE,2040000001,29,17,4:1,false,1,0,1,3600,14400,3600,14400,3600,14400,4,0,0,Some(-1),Some(1),Some(-4),Some(4),None,None,None,None,None,None,None,None,-9,None,None,0,6,-3,4,1,INCUMBENT_LOCK,true,true,true
GATE,2040000001,29,43,4:1,true,1,0,1,3600,14400,3600,14400,3600,14400,2693,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(0),Some(4083),Some(8),Some(4091),Some(-9),Some(4080),Some(1),Some(4854),-9,Some(4086),None,80,-533,2147,4,4,MIXED,true,true,true
GATE,2040000001,31,0,4:1,true,1,0,1,3600,14400,3600,14400,3600,14400,5616,0,0,Some(-1),Some(1),Some(-2),Some(390),Some(2),Some(394),Some(10),Some(402),Some(-8),Some(390),Some(1),Some(531),-8,Some(396),Some(3333),242,-1124,4481,1,4,ALTERNATIVE,true,true,true
GATE,2040000001,31,1,4:1,false,1,0,1,3600,14400,3600,14400,3600,14400,5015,0,0,Some(-1),Some(1),Some(-2),Some(413),Some(2),Some(417),Some(10),Some(425),Some(-8),Some(413),Some(1),Some(499),-8,Some(421),Some(3517),242,-1003,4001,1,4,ALTERNATIVE,true,true,true
GATE,2040000001,31,17,4:1,true,1,0,1,3600,14400,3600,14400,3600,14400,5866,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(0),Some(3696),Some(8),Some(5010),Some(-9),Some(3693),Some(1),Some(5110),-9,Some(3701),None,80,-1152,4701,4,4,MIXED,true,true,true
GATE,2040000001,31,43,4:1,false,1,0,1,3600,14400,3600,14400,3600,14400,5,0,0,Some(-1),Some(1),Some(-4),Some(4),None,None,None,None,None,None,None,None,-10,None,None,0,7,-3,4,1,INCUMBENT_LOCK,true,true,true
GATE,2040000001,37,0,4:1,false,1,0,1,3600,14400,3600,14400,3600,14400,4868,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(0),Some(79),Some(8),Some(87),Some(-9),Some(76),Some(1),Some(207),6,Some(83),Some(837),80,-970,3885,1,4,ALTERNATIVE,true,true,true
GATE,2040000001,37,1,4:1,true,1,0,1,3600,14400,3600,14400,3600,14400,4163,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(0),Some(84),Some(8),Some(92),Some(-9),Some(81),Some(1),Some(244),1,Some(88),Some(877),80,-839,3311,1,4,ALTERNATIVE,true,true,true
GATE,2040000001,37,17,4:1,false,1,0,1,3600,14400,3600,14400,3600,14400,7511,0,0,Some(-1),Some(1),Some(-2),Some(212),Some(2),Some(216),Some(10),Some(224),Some(-8),Some(212),Some(1),Some(314),-8,Some(219),Some(1845),242,-1496,6004,1,4,ALTERNATIVE,true,true,true
GATE,2040000001,37,43,4:1,true,1,0,1,3600,14400,3600,14400,3600,14400,28,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(0),Some(16368),Some(8),Some(16376),Some(-9),Some(16365),None,None,-9,Some(16372),None,80,1,16,4,4,MIXED,true,true,true
GATE,2040000001,41,0,4:1,true,1,0,1,3600,14400,3600,14400,3600,14400,18,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-2),Some(8026),Some(6),Some(8034),Some(-10),Some(8024),None,None,-10,Some(8031),None,26,4,7,4,4,MIXED,true,true,true
GATE,2040000001,41,1,4:1,false,1,0,1,3600,14400,3600,14400,3600,14400,5,0,0,Some(-1),Some(1),Some(-4),Some(4),None,None,None,None,None,None,None,None,-10,None,None,0,7,-3,4,1,INCUMBENT_LOCK,true,true,true
GATE,2040000001,41,17,4:1,true,1,0,1,3600,14400,3600,14400,3600,14400,3,0,0,Some(-1),Some(1),None,None,None,None,None,None,None,None,None,None,-8,None,None,0,5,-3,4,1,INCUMBENT_LOCK,true,true,true
GATE,2040000001,41,43,4:1,false,1,0,1,3600,14400,3600,14400,3600,14400,5,0,0,Some(-1),Some(1),Some(-4),Some(4),None,None,None,None,None,None,None,None,-10,None,None,0,7,-3,4,1,INCUMBENT_LOCK,true,true,true
GATE,2040000001,43,0,4:1,false,1,0,1,3600,14400,3600,14400,3600,14400,6931,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-2),Some(664),Some(6),Some(672),Some(-10),Some(662),Some(1),Some(863),-10,Some(668),Some(6573),26,-1379,5537,1,4,ALTERNATIVE,true,true,true
GATE,2040000001,43,1,4:1,true,1,0,1,3600,14400,3600,14400,3600,14400,6699,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-2),Some(641),Some(6),Some(649),Some(-10),Some(639),Some(1),Some(723),-10,Some(645),Some(5469),26,-1352,5332,1,4,ALTERNATIVE,true,true,true
GATE,2040000001,43,17,4:1,false,1,0,1,3600,14400,3600,14400,3600,14400,6285,0,0,Some(-1),Some(1),Some(-2),Some(423),Some(2),Some(427),Some(10),Some(435),Some(-8),Some(423),Some(1),Some(517),-8,Some(429),Some(3621),242,-1226,5048,1,4,ALTERNATIVE,true,true,true
GATE,2040000001,43,43,4:1,true,1,0,1,3600,14400,3600,14400,3600,14400,1958,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-4),Some(1405),Some(4),Some(1413),Some(-11),Some(1404),Some(1),Some(5071),-11,Some(1410),Some(13245),8,-389,1552,1,4,ALTERNATIVE,true,true,true
GATE,2050000002,1,0,1:2,true,0,0,1,12000,6000,12000,6000,12000,6000,3,0,0,Some(-1),Some(1),None,None,None,None,None,None,None,None,None,None,-8,None,None,0,5,-3,4,1,INCUMBENT_LOCK,true,true,true
GATE,2050000002,1,1,1:2,false,0,0,1,12000,6000,12000,6000,12000,6000,139,0,0,Some(-1),Some(1),Some(-2),Some(8342),Some(2),Some(8361),Some(10),Some(8613),Some(-8),Some(8342),Some(1),Some(16498),-8,Some(8358),None,242,-101,27,4,4,MIXED,true,true,true
GATE,2050000002,1,17,1:2,true,0,0,1,12000,6000,12000,6000,12000,6000,265,0,0,Some(-1),Some(1),Some(-2),Some(9406),Some(2),Some(9411),Some(10),Some(9470),Some(-8),Some(9406),Some(1),Some(9558),-8,Some(9410),None,242,-197,57,4,4,MIXED,true,true,true
GATE,2050000002,1,43,1:2,false,0,0,1,12000,6000,12000,6000,12000,6000,52,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-8),Some(8),Some(-16),Some(16),Some(-55),Some(7300),None,None,-55,None,None,0,50,-3,4,1,INCUMBENT_LOCK,true,true,true
GATE,2050000002,7,0,1:2,false,0,0,1,12000,6000,12000,6000,12000,6000,6,0,0,Some(-1),Some(1),Some(-2),Some(3197),None,None,None,None,Some(-8),Some(3197),None,None,-8,None,None,0,2,-3,4,1,INCUMBENT_LOCK,true,true,true
GATE,2050000002,7,1,1:2,true,0,0,1,12000,6000,12000,6000,12000,6000,1110,0,0,Some(-1),Some(1),Some(-2),Some(1461),Some(2),Some(1539),Some(10),Some(1550),Some(-8),Some(1461),Some(1),Some(2159),-8,Some(1529),Some(12509),242,-738,361,1,4,ALTERNATIVE,true,true,true
GATE,2050000002,7,17,1:2,false,0,0,1,12000,6000,12000,6000,12000,6000,5190,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-8),Some(8),Some(-8),Some(3925),Some(-17),Some(845),Some(1),Some(4013),-17,Some(3946),None,0,-3437,1724,4,4,MIXED,true,true,true
GATE,2050000002,7,43,1:2,true,0,0,1,12000,6000,12000,6000,12000,6000,2819,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-8),Some(8),Some(-4),Some(639),Some(-15),Some(593),Some(1),Some(760),-15,Some(652),Some(5301),0,-1858,936,1,4,ALTERNATIVE,true,true,true
GATE,2050000002,11,0,1:2,true,0,0,1,12000,6000,12000,6000,12000,6000,3573,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-8),Some(8),Some(-2),Some(1551),Some(-14),Some(742),Some(1),Some(2233),-14,Some(1555),Some(12637),0,-2403,1147,1,4,ALTERNATIVE,true,true,true
GATE,2050000002,11,1,1:2,false,0,0,1,12000,6000,12000,6000,12000,6000,6147,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-8),Some(8),Some(-2),Some(1602),Some(-14),Some(1552),Some(1),Some(2421),-14,Some(1611),Some(17941),0,-4091,2033,1,4,ALTERNATIVE,true,true,true
GATE,2050000002,11,17,1:2,true,0,0,1,12000,6000,12000,6000,12000,6000,5347,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-8),Some(8),Some(0),Some(1702),Some(-13),Some(1518),Some(1),Some(1839),-13,Some(1707),Some(13749),0,-3552,1774,1,4,ALTERNATIVE,true,true,true
GATE,2050000002,11,43,1:2,false,0,0,1,12000,6000,12000,6000,12000,6000,1838,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-8),Some(8),Some(-12),Some(795),Some(-19),Some(794),Some(1),Some(1116),-19,Some(904),Some(7381),0,-1213,592,1,4,ALTERNATIVE,true,true,true
GATE,2050000002,13,0,1:2,false,0,0,1,12000,6000,12000,6000,12000,6000,4664,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-6),Some(1398),Some(2),Some(1431),Some(-12),Some(1398),Some(1),Some(1568),-12,Some(1452),Some(11765),2,-3067,1578,1,4,ALTERNATIVE,true,true,true
GATE,2050000002,13,1,1:2,true,0,0,1,12000,6000,12000,6000,12000,6000,883,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-6),Some(2526),Some(2),Some(2593),Some(-12),Some(2526),Some(1),Some(6525),-12,Some(2596),None,2,-584,280,4,4,MIXED,true,true,true
GATE,2050000002,13,17,1:2,false,0,0,1,12000,6000,12000,6000,12000,6000,4687,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-8),Some(8),Some(-10),Some(1154),Some(-18),Some(1152),Some(1),Some(1382),-18,Some(1262),Some(10149),0,-3109,1547,1,4,ALTERNATIVE,true,true,true
GATE,2050000002,13,43,1:2,true,0,0,1,12000,6000,12000,6000,12000,6000,4837,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-8),Some(8),Some(-8),Some(417),Some(-17),Some(356),Some(1),Some(571),-17,Some(429),Some(3509),0,-3205,1603,1,4,ALTERNATIVE,true,true,true
GATE,2050000002,17,0,1:2,true,0,0,1,12000,6000,12000,6000,12000,6000,2019,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-6),Some(2038),Some(2),Some(2095),Some(-12),Some(2038),Some(1),Some(2908),-12,Some(2096),Some(16885),2,-1385,615,1,4,ALTERNATIVE,true,true,true
GATE,2050000002,17,1,1:2,false,0,0,1,12000,6000,12000,6000,12000,6000,1692,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-8),Some(8),Some(-6),Some(423),Some(-16),Some(419),Some(1),Some(2324),-16,Some(432),Some(3533),0,-1166,499,1,4,ALTERNATIVE,true,true,true
GATE,2050000002,17,17,1:2,true,0,0,1,12000,6000,12000,6000,12000,6000,1645,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-8),Some(8),Some(-4),Some(432),Some(-15),Some(29),Some(1),Some(4647),-11,Some(439),None,0,-1128,492,4,4,MIXED,true,true,true
GATE,2050000002,17,43,1:2,false,0,0,1,12000,6000,12000,6000,12000,6000,344,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-8),Some(8),Some(-12),Some(1611),Some(-19),Some(1606),Some(1),Some(9524),-19,Some(1724),None,0,-224,87,4,4,MIXED,true,true,true
GATE,2050000002,19,0,1:2,false,0,0,1,12000,6000,12000,6000,12000,6000,2795,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-4),Some(1456),Some(4),Some(1468),Some(-11),Some(1455),Some(1),Some(2464),-11,Some(1467),Some(11821),8,-1812,966,1,4,ALTERNATIVE,true,true,true
GATE,2050000002,19,1,1:2,true,0,0,1,12000,6000,12000,6000,12000,6000,2532,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-4),Some(853),Some(4),Some(863),Some(-11),Some(851),Some(1),Some(3286),-11,Some(864),None,8,-1674,841,4,4,MIXED,true,true,true
GATE,2050000002,19,17,1:2,false,0,0,1,12000,6000,12000,6000,12000,6000,1082,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-8),Some(8),Some(-2),Some(574),Some(-14),Some(568),Some(1),Some(5062),-14,Some(793),Some(9565),0,-685,374,1,4,ALTERNATIVE,true,true,true
GATE,2050000002,19,43,1:2,true,0,0,1,12000,6000,12000,6000,12000,6000,2890,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-8),Some(8),Some(-8),Some(101),Some(-17),Some(98),Some(1),Some(533),-17,Some(110),Some(981),0,-1922,939,1,4,ALTERNATIVE,true,true,true
GATE,2050000002,23,0,1:2,true,0,0,1,12000,6000,12000,6000,12000,6000,937,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-2),Some(2412),Some(6),Some(2996),Some(-10),Some(2410),Some(1),Some(3104),-10,Some(2995),None,26,-609,313,4,4,MIXED,true,true,true
GATE,2050000002,23,1,1:2,false,0,0,1,12000,6000,12000,6000,12000,6000,613,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-2),Some(3023),Some(6),Some(3163),Some(-10),Some(3021),Some(1),Some(14243),-10,Some(3163),None,26,-389,209,4,4,MIXED,true,true,true
GATE,2050000002,23,17,1:2,true,0,0,1,12000,6000,12000,6000,12000,6000,11,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-8),Some(8),None,None,None,None,None,None,-16,None,None,0,13,-3,4,1,INCUMBENT_LOCK,true,true,true
GATE,2050000002,23,43,1:2,false,0,0,1,12000,6000,12000,6000,12000,6000,1257,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-8),Some(8),Some(-4),Some(554),Some(-15),Some(417),Some(1),Some(7662),-15,Some(560),Some(4949),0,-804,428,1,4,ALTERNATIVE,true,true,true
GATE,2050000002,29,0,1:2,false,0,0,1,12000,6000,12000,6000,12000,6000,6891,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-6),Some(419),Some(2),Some(427),Some(-12),Some(419),Some(1),Some(653),-12,Some(430),Some(3517),2,-4584,2288,1,4,ALTERNATIVE,true,true,true
GATE,2050000002,29,1,1:2,true,0,0,1,12000,6000,12000,6000,12000,6000,6363,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-8),Some(8),Some(-4),Some(1606),Some(-15),Some(1582),Some(1),Some(2121),-15,Some(1626),Some(13253),0,-4223,2115,1,4,ALTERNATIVE,true,true,true
GATE,2050000002,29,17,1:2,false,0,0,1,12000,6000,12000,6000,12000,6000,69,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-8),Some(8),Some(-2),Some(797),Some(-14),Some(790),None,None,-14,Some(803),Some(6757),0,-29,17,1,4,ALTERNATIVE,true,true,true
GATE,2050000002,29,43,1:2,true,0,0,1,12000,6000,12000,6000,12000,6000,11,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-8),Some(8),None,None,None,None,None,None,-16,None,None,0,13,-3,4,1,INCUMBENT_LOCK,true,true,true
GATE,2050000002,31,0,1:2,true,0,0,1,12000,6000,12000,6000,12000,6000,6497,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-8),Some(8),Some(-2),Some(496),Some(-14),Some(476),Some(1),Some(1150),-14,Some(515),Some(4173),0,-4294,2180,1,4,ALTERNATIVE,true,true,true
GATE,2050000002,31,1,1:2,false,0,0,1,12000,6000,12000,6000,12000,6000,5542,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-8),Some(8),Some(-2),Some(2023),Some(-14),Some(2014),Some(1),Some(2222),-14,Some(2034),Some(16325),0,-3672,1847,1,4,ALTERNATIVE,true,true,true
GATE,2050000002,31,17,1:2,true,0,0,1,12000,6000,12000,6000,12000,6000,3793,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-8),Some(8),Some(-2),Some(1348),Some(-14),Some(1224),Some(1),Some(1484),-14,Some(1356),Some(10957),0,-2505,1265,1,4,ALTERNATIVE,true,true,true
GATE,2050000002,31,43,1:2,false,0,0,1,12000,6000,12000,6000,12000,6000,747,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-8),Some(8),Some(-6),Some(617),Some(-16),Some(602),Some(1),Some(804),-16,Some(628),Some(5085),0,-478,242,1,4,ALTERNATIVE,true,true,true
GATE,2050000002,37,0,1:2,false,0,0,1,12000,6000,12000,6000,12000,6000,4591,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-8),Some(8),Some(0),Some(277),Some(-13),Some(270),Some(1),Some(351),-13,Some(282),Some(2317),0,-3050,1520,1,4,ALTERNATIVE,true,true,true
GATE,2050000002,37,1,1:2,true,0,0,1,12000,6000,12000,6000,12000,6000,5402,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-8),Some(8),Some(0),Some(282),Some(-13),Some(275),Some(1),Some(367),-13,Some(288),Some(2357),0,-3573,1808,1,4,ALTERNATIVE,true,true,true
GATE,2050000002,37,17,1:2,false,0,0,1,12000,6000,12000,6000,12000,6000,2175,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-6),Some(516),Some(2),Some(524),Some(-12),Some(516),Some(1),Some(650),-12,Some(528),Some(4285),2,-1438,718,1,4,ALTERNATIVE,true,true,true
GATE,2050000002,37,43,1:2,true,0,0,1,12000,6000,12000,6000,12000,6000,11,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-8),Some(8),None,None,None,None,None,None,-16,None,None,0,13,-3,4,1,INCUMBENT_LOCK,true,true,true
GATE,2050000002,41,0,1:2,true,0,0,1,12000,6000,12000,6000,12000,6000,701,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-8),Some(8),Some(-2),Some(3018),Some(-14),Some(3012),Some(1),Some(3204),-14,Some(3025),None,0,-458,220,4,4,MIXED,true,true,true
GATE,2050000002,41,1,1:2,false,0,0,1,12000,6000,12000,6000,12000,6000,1871,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-8),Some(8),Some(-2),Some(2383),Some(-14),Some(2285),Some(1),Some(2505),-14,Some(2391),None,0,-1258,590,4,4,MIXED,true,true,true
GATE,2050000002,41,17,1:2,true,0,0,1,12000,6000,12000,6000,12000,6000,43,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-8),Some(8),Some(-2),Some(7532),Some(-14),Some(7523),None,None,-14,Some(7539),None,0,-13,7,4,4,MIXED,true,true,true
GATE,2050000002,41,43,1:2,false,0,0,1,12000,6000,12000,6000,12000,6000,10,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-8),Some(8),None,None,None,None,None,None,-15,None,None,0,12,-3,4,1,INCUMBENT_LOCK,true,true,true
GATE,2050000002,43,0,1:2,false,0,0,1,12000,6000,12000,6000,12000,6000,5132,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-8),Some(8),Some(-10),Some(417),Some(-18),Some(415),Some(1),Some(512),-18,Some(425),Some(3573),0,-3388,1713,1,4,ALTERNATIVE,true,true,true
GATE,2050000002,43,1,1:2,true,0,0,1,12000,6000,12000,6000,12000,6000,6515,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-8),Some(8),Some(-10),Some(365),Some(-18),Some(360),Some(1),Some(511),-18,Some(400),Some(3301),0,-4345,2139,1,4,ALTERNATIVE,true,true,true
GATE,2050000002,43,17,1:2,false,0,0,1,12000,6000,12000,6000,12000,6000,2726,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-4),Some(229),Some(4),Some(270),Some(-11),Some(228),Some(1),Some(348),-11,Some(272),Some(2229),8,-1813,896,1,4,ALTERNATIVE,true,true,true
GATE,2050000002,43,43,1:2,true,0,0,1,12000,6000,12000,6000,12000,6000,362,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-8),Some(8),Some(-12),Some(4856),Some(-19),Some(4855),Some(1),Some(6000),-19,Some(4920),None,0,-214,115,4,4,MIXED,true,true,true
GATE,2050000002,1,0,1:1,true,0,0,1,9000,9000,9000,9000,9000,9000,764,0,0,Some(-1),Some(1),Some(-2),Some(4380),Some(2),Some(5091),Some(10),Some(6354),Some(-8),Some(4380),Some(1),Some(6767),-8,Some(5089),None,242,-441,312,4,4,MIXED,true,true,true
GATE,2050000002,1,1,1:1,false,0,0,1,9000,9000,9000,9000,9000,9000,721,0,0,Some(-1),Some(1),Some(-2),Some(4380),Some(2),Some(5627),Some(10),Some(5740),Some(-8),Some(4380),Some(1),Some(6157),-8,Some(5569),None,242,-398,312,4,4,MIXED,true,true,true
GATE,2050000002,1,17,1:1,true,0,0,1,9000,9000,9000,9000,9000,9000,137,0,0,Some(-1),Some(1),Some(-2),Some(14616),Some(2),Some(14622),Some(10),Some(14634),Some(-8),Some(14616),Some(1),Some(16478),-8,Some(14622),None,242,-84,42,4,4,MIXED,true,true,true
GATE,2050000002,1,43,1:1,false,0,0,1,9000,9000,9000,9000,9000,9000,48,0,0,Some(-1),Some(1),Some(-4),Some(4),Some(-8),Some(8),Some(-16),Some(16),None,None,None,None,-53,None,None,0,50,-3,4,1,INCUMBENT_LOCK,true,true,true
GATE,2050000002,7,0,1:1,false,0,0,1,9000,9000,9000,9000,9000,9000,1708,0,0,Some(-1),Some(1),Some(-2),Some(1398),Some(2),Some(1405),Some(10),Some(1413),Some(-8),Some(1398),Some(1),Some(1624),-8,Some(1408),Some(11333),242,-868,829,1,4,ALTERNATIVE,true,true,true
GATE,2050000002,7,1,1:1,true,0,0,1,9000,9000,9000,9000,9000,9000,121,0,0,Some(-1),Some(1),Some(-2),Some(1413),Some(2),Some(1429),Some(10),Some(1437),Some(-8),Some(1413),Some(1),Some(11489),-8,Some(1433),Some(11533),242,-61,49,1,4,ALTERNATIVE,true,true,true
GATE,2050000002,7,17,1:1,false,0,0,1,9000,9000,9000,9000,9000,9000,744,0,0,Some(-1),Some(1),Some(-2),Some(971),Some(2),Some(978),Some(10),Some(986),Some(-8),Some(971),Some(1),Some(1076),-8,Some(981),Some(7925),242,-370,363,1,4,ALTERNATIVE,true,true,true
