case_id,sections,profile,topology,phase,excitation_q32,excitation,inhibition_q32,inhibition,threshold,delay_ab,delay_ba,class,excite_a_fires,excite_b_fires,inhibitor_a_fires,inhibitor_b_fires,positive_incidences,relay_incidences,negative_incidences,first_firings,continuation_firings,period_firings,period_ticks,scheduled_deliveries,continuation_deliveries,physical_work,final_tick,pending,naturally_quiescent,first_ceiling,continuation_ceiling,initial_couplings,final_couplings,initial_resistances,final_resistances,trace_hash,continuation_trace_hash,body_hash,replay_exact,mechanics_exact,integrity_pass
116,delay_section,core_b,cycle,rs1_phase,8589934592,2,10737418240,2.5,2,3,3,periodic,48,48,48,48,95,96,96,86,10,2,6,256,32,288,285,1,false,true,true,8589934592|8589934592|4294967296|-10737418240|4294967296|-10737418240,8589934592|8589934592|4294967296|-10737418240|4294967296|-10737418240,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294844889432064|4294844889432064|4294844889432064|4294844889432064|4294844889432064|4294844889432064,37e27327e29b6b3a38810a61e9a90100ae44ab61dba5f558abc7a8d44fb0843a,a215f3ceb3c0fa40f6c3df0066f9e8a0ceb173f2b2314749a80a767ac842c1f9,be495041e91c80228adc57470445a9e71a94b7df97a11c8c3d93cb4e2ebe4a31,true,true,true
117,delay_section,rs1_style,cycle,rs1_phase,8589934592,2,12884901888,3,2,0,1,quiescent,1,1,1,1,2,2,2,2,0,0,0,7,0,7,1,0,true,false,false,8589934592|8589934592|4294967296|-12884901888|4294967296|-12884901888,8589934592|8589934592|4294967296|-12884901888|4294967296|-12884901888,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,124b1f2d96bc2a6f2ed2c07fe185904462002b3b327eb41180b66fcb9944af2b,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,7a078685cbcf83e08865fa382b0744095304d67f221d3a70b7732da365de0ab4,true,true,true
117,delay_section,core_b,cycle,rs1_phase,8589934592,2,12884901888,3,2,0,1,quiescent,1,1,1,1,2,2,2,2,0,0,0,7,0,7,1,0,true,false,false,8589934592|8589934592|4294967296|-12884901888|4294967296|-12884901888,8589934592|8589934592|4294967296|-12884901888|4294967296|-12884901888,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294966866503271|4294966866503271|4294966866503271|4294966866503271|4294966866503271|4294966866503271,124b1f2d96bc2a6f2ed2c07fe185904462002b3b327eb41180b66fcb9944af2b,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,7a078685cbcf83e08865fa382b0744095304d67f221d3a70b7732da365de0ab4,true,true,true
118,delay_section|efficacy_plane|threshold_section,rs1_style,cycle,rs1_phase,8589934592,2,12884901888,3,2,1,1,quiescent,1,1,1,1,2,2,2,2,0,0,0,7,0,7,2,0,true,false,false,8589934592|8589934592|4294967296|-12884901888|4294967296|-12884901888,8589934592|8589934592|4294967296|-12884901888|4294967296|-12884901888,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,bcdccaf4bc881a8738c902fa34c53551e4ab27687fe0a8985f0a179081a2452b,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,7fef320acc534d4a607d17490e2303739b67f2d1a448ae961cc4ee08252dc9a1,true,true,true
118,delay_section|efficacy_plane|threshold_section,core_b,cycle,rs1_phase,8589934592,2,12884901888,3,2,1,1,quiescent,1,1,1,1,2,2,2,2,0,0,0,7,0,7,2,0,true,false,false,8589934592|8589934592|4294967296|-12884901888|4294967296|-12884901888,8589934592|8589934592|4294967296|-12884901888|4294967296|-12884901888,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294966437006541|4294966437006541|4294966437006541|4294966437006541|4294966437006541|4294966437006541,bcdccaf4bc881a8738c902fa34c53551e4ab27687fe0a8985f0a179081a2452b,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,7fef320acc534d4a607d17490e2303739b67f2d1a448ae961cc4ee08252dc9a1,true,true,true
119,delay_section,rs1_style,cycle,rs1_phase,8589934592,2,12884901888,3,2,2,2,periodic,48,48,48,48,95,96,96,86,10,2,4,256,32,288,190,1,false,true,true,8589934592|8589934592|4294967296|-12884901888|4294967296|-12884901888,8589934592|8589934592|4294967296|-12884901888|4294967296|-12884901888,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294885691621376|4294885691621376|4294885691621376|4294885691621376|4294885691621376|4294885691621376,535a5fa7597b864375bcd36a0df0aea86b35cf39f0a45fc412bca080af2427fa,c3d752987922c9c68e62243c998779eff6fae3e0d99bd4fe3ddb2890d456a159,75c96e403c2d49b458d818e6d04a61917ff292b6c0cc97a376d8419adeaa8356,true,true,true
119,delay_section,core_b,cycle,rs1_phase,8589934592,2,12884901888,3,2,2,2,periodic,48,48,48,48,95,96,96,86,10,2,4,256,32,288,190,1,false,true,true,8589934592|8589934592|4294967296|-12884901888|4294967296|-12884901888,8589934592|8589934592|4294967296|-12884901888|4294967296|-12884901888,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294885691621376|4294885691621376|4294885691621376|4294885691621376|4294885691621376|4294885691621376,535a5fa7597b864375bcd36a0df0aea86b35cf39f0a45fc412bca080af2427fa,c3d752987922c9c68e62243c998779eff6fae3e0d99bd4fe3ddb2890d456a159,75c96e403c2d49b458d818e6d04a61917ff292b6c0cc97a376d8419adeaa8356,true,true,true
120,delay_section,rs1_style,cycle,rs1_phase,8589934592,2,12884901888,3,2,3,3,periodic,48,48,48,48,95,96,96,86,10,2,6,256,32,288,285,1,false,true,true,8589934592|8589934592|4294967296|-12884901888|4294967296|-12884901888,8589934592|8589934592|4294967296|-12884901888|4294967296|-12884901888,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294847036915712|4294847036915712|4294847036915712|4294847036915712|4294847036915712|4294847036915712,6d592b6eb589efa1201c01889b7990ac2286da0ed0da059053cf70ca1da0d1a5,0fe8c1ee7fe419952c7fb23c7b9aaf5e919b34a238be89808707a754f2f28aad,c1bd660f0c6d52deaf4ebaab0e8295024114e8ddffd271313e003e890efad36d,true,true,true
120,delay_section,core_b,cycle,rs1_phase,8589934592,2,12884901888,3,2,3,3,periodic,48,48,48,48,95,96,96,86,10,2,6,256,32,288,285,1,false,true,true,8589934592|8589934592|4294967296|-12884901888|4294967296|-12884901888,8589934592|8589934592|4294967296|-12884901888|4294967296|-12884901888,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294844889432064|4294844889432064|4294844889432064|4294844889432064|4294844889432064|4294844889432064,6d592b6eb589efa1201c01889b7990ac2286da0ed0da059053cf70ca1da0d1a5,0fe8c1ee7fe419952c7fb23c7b9aaf5e919b34a238be89808707a754f2f28aad,c1bd660f0c6d52deaf4ebaab0e8295024114e8ddffd271313e003e890efad36d,true,true,true
121,delay_section,rs1_style,cycle,rs1_phase,8589934592,2,17179869184,4,2,0,1,quiescent,1,1,1,1,2,2,2,2,0,0,0,7,0,7,1,0,true,false,false,8589934592|8589934592|4294967296|-17179869184|4294967296|-17179869184,8589934592|8589934592|4294967296|-17179869184|4294967296|-17179869184,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,f1d9510b89ccf643c0273dc25eb23611d838ca3ae741d98dd6eb6cf38b2b5e69,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1866e1f4b2e4e138ae840292ecf6dd5a8183747af5d785ee0c6416b772eb41e0,true,true,true
121,delay_section,core_b,cycle,rs1_phase,8589934592,2,17179869184,4,2,0,1,quiescent,1,1,1,1,2,2,2,2,0,0,0,7,0,7,1,0,true,false,false,8589934592|8589934592|4294967296|-17179869184|4294967296|-17179869184,8589934592|8589934592|4294967296|-17179869184|4294967296|-17179869184,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294966866503271|4294966866503271|4294966866503271|4294966866503271|4294966866503271|4294966866503271,f1d9510b89ccf643c0273dc25eb23611d838ca3ae741d98dd6eb6cf38b2b5e69,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1866e1f4b2e4e138ae840292ecf6dd5a8183747af5d785ee0c6416b772eb41e0,true,true,true
122,delay_section|efficacy_plane|threshold_section,rs1_style,cycle,rs1_phase,8589934592,2,17179869184,4,2,1,1,quiescent,1,1,1,1,2,2,2,2,0,0,0,7,0,7,2,0,true,false,false,8589934592|8589934592|4294967296|-17179869184|4294967296|-17179869184,8589934592|8589934592|4294967296|-17179869184|4294967296|-17179869184,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,e99ccb2c3b935998a2b173d7c3fd7d2276f486cbc8d8d80edde66d7f8509d43c,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,7650af1e87e4b03c0979a1d6784b40355dc33af8fa43b124bd6ff15d3ffc36c4,true,true,true
122,delay_section|efficacy_plane|threshold_section,core_b,cycle,rs1_phase,8589934592,2,17179869184,4,2,1,1,quiescent,1,1,1,1,2,2,2,2,0,0,0,7,0,7,2,0,true,false,false,8589934592|8589934592|4294967296|-17179869184|4294967296|-17179869184,8589934592|8589934592|4294967296|-17179869184|4294967296|-17179869184,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294966437006541|4294966437006541|4294966437006541|4294966437006541|4294966437006541|4294966437006541,e99ccb2c3b935998a2b173d7c3fd7d2276f486cbc8d8d80edde66d7f8509d43c,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,7650af1e87e4b03c0979a1d6784b40355dc33af8fa43b124bd6ff15d3ffc36c4,true,true,true
123,delay_section,rs1_style,cycle,rs1_phase,8589934592,2,17179869184,4,2,2,2,periodic,48,48,48,48,95,96,96,86,10,2,4,256,32,288,190,1,false,true,true,8589934592|8589934592|4294967296|-17179869184|4294967296|-17179869184,8589934592|8589934592|4294967296|-17179869184|4294967296|-17179869184,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294885691621376|4294885691621376|4294885691621376|4294885691621376|4294885691621376|4294885691621376,b66c7ee6eb1d1d0d67b463cd37857b6d94540f068f0b8e697eded1bc1638c10c,27b63b3a181f4e17134079c47dfb1138d22136146413047171053c5eb245e410,8ea83a2fe198f661f72d1ed8914d95dbbf535825fea075f4688eac2d2cae76c9,true,true,true
123,delay_section,core_b,cycle,rs1_phase,8589934592,2,17179869184,4,2,2,2,periodic,48,48,48,48,95,96,96,86,10,2,4,256,32,288,190,1,false,true,true,8589934592|8589934592|4294967296|-17179869184|4294967296|-17179869184,8589934592|8589934592|4294967296|-17179869184|4294967296|-17179869184,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294885691621376|4294885691621376|4294885691621376|4294885691621376|4294885691621376|4294885691621376,b66c7ee6eb1d1d0d67b463cd37857b6d94540f068f0b8e697eded1bc1638c10c,27b63b3a181f4e17134079c47dfb1138d22136146413047171053c5eb245e410,8ea83a2fe198f661f72d1ed8914d95dbbf535825fea075f4688eac2d2cae76c9,true,true,true
124,delay_section,rs1_style,cycle,rs1_phase,8589934592,2,17179869184,4,2,3,3,periodic,48,48,48,48,95,96,96,86,10,2,6,256,32,288,285,1,false,true,true,8589934592|8589934592|4294967296|-17179869184|4294967296|-17179869184,8589934592|8589934592|4294967296|-17179869184|4294967296|-17179869184,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294847036915712|4294847036915712|4294847036915712|4294847036915712|4294847036915712|4294847036915712,7309a19e33bf6f3c9e2f385914ec48a4e1864350dd0bb362aa2d0d08134199ff,09b01cf24ca04b524efc77cc1b464865450cbf66d0ca86cbba303f4d3a5bb9c4,1f7482b1187cb9b9676f92b7082582766d9d3b1516f897dd5a609c943ae47c05,true,true,true
124,delay_section,core_b,cycle,rs1_phase,8589934592,2,17179869184,4,2,3,3,periodic,48,48,48,48,95,96,96,86,10,2,6,256,32,288,285,1,false,true,true,8589934592|8589934592|4294967296|-17179869184|4294967296|-17179869184,8589934592|8589934592|4294967296|-17179869184|4294967296|-17179869184,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294844889432064|4294844889432064|4294844889432064|4294844889432064|4294844889432064|4294844889432064,7309a19e33bf6f3c9e2f385914ec48a4e1864350dd0bb362aa2d0d08134199ff,09b01cf24ca04b524efc77cc1b464865450cbf66d0ca86cbba303f4d3a5bb9c4,1f7482b1187cb9b9676f92b7082582766d9d3b1516f897dd5a609c943ae47c05,true,true,true
125,efficacy_plane|threshold_section,rs1_style,cycle,rs1_phase,8589934592,2,34359738368,8,2,1,1,quiescent,1,1,1,1,2,2,2,2,0,0,0,7,0,7,2,0,true,false,false,8589934592|8589934592|4294967296|-34359738368|4294967296|-34359738368,8589934592|8589934592|4294967296|-34359738368|4294967296|-34359738368,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,008da54929079b5cc4e4812dd7c8cbdd38a90dd56a2f47b1547057bb31e0e5f2,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,d36c812fd85e14ab0a09c1e10f4a5d244379cb10892eef911e892a5601563c69,true,true,true
125,efficacy_plane|threshold_section,core_b,cycle,rs1_phase,8589934592,2,34359738368,8,2,1,1,quiescent,1,1,1,1,2,2,2,2,0,0,0,7,0,7,2,0,true,false,false,8589934592|8589934592|4294967296|-34359738368|4294967296|-34359738368,8589934592|8589934592|4294967296|-34359738368|4294967296|-34359738368,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294966437006541|4294966437006541|4294966437006541|4294966437006541|4294966437006541|4294966437006541,008da54929079b5cc4e4812dd7c8cbdd38a90dd56a2f47b1547057bb31e0e5f2,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,d36c812fd85e14ab0a09c1e10f4a5d244379cb10892eef911e892a5601563c69,true,true,true
126,delay_section,rs1_style,cycle,rs1_phase,8589934592,2,68719476736,16,2,0,1,quiescent,1,1,1,1,2,2,2,2,0,0,0,7,0,7,1,0,true,false,false,8589934592|8589934592|4294967296|-68719476736|4294967296|-68719476736,8589934592|8589934592|4294967296|-68719476736|4294967296|-68719476736,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,0f664b86d6931bd9b1f731d2321d9badee4f1b829a70ed5a935a22ba2e9400e8,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,5da53a13b6bfeecde4df0b8a48b3a5b07ef1be37e8e99d4b60b89c1e30d45e3b,true,true,true
126,delay_section,core_b,cycle,rs1_phase,8589934592,2,68719476736,16,2,0,1,quiescent,1,1,1,1,2,2,2,2,0,0,0,7,0,7,1,0,true,false,false,8589934592|8589934592|4294967296|-68719476736|4294967296|-68719476736,8589934592|8589934592|4294967296|-68719476736|4294967296|-68719476736,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294966866503271|4294966866503271|4294966866503271|4294966866503271|4294966866503271|4294966866503271,0f664b86d6931bd9b1f731d2321d9badee4f1b829a70ed5a935a22ba2e9400e8,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,5da53a13b6bfeecde4df0b8a48b3a5b07ef1be37e8e99d4b60b89c1e30d45e3b,true,true,true
127,delay_section|efficacy_plane|historical_pair|threshold_section,rs1_style,cycle,rs1_phase,8589934592,2,68719476736,16,2,1,1,quiescent,1,1,1,1,2,2,2,2,0,0,0,7,0,7,2,0,true,false,false,8589934592|8589934592|4294967296|-68719476736|4294967296|-68719476736,8589934592|8589934592|4294967296|-68719476736|4294967296|-68719476736,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,f1e222ff629ca198c205143e8532ae65a0e258534a39b30f480db135a64e38f3,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,8b94704bacbd38c724c76a93a4dfa56d6a49bec7893568aa77b50c4ac06b4ef3,true,true,true
127,delay_section|efficacy_plane|historical_pair|threshold_section,core_b,cycle,rs1_phase,8589934592,2,68719476736,16,2,1,1,quiescent,1,1,1,1,2,2,2,2,0,0,0,7,0,7,2,0,true,false,false,8589934592|8589934592|4294967296|-68719476736|4294967296|-68719476736,8589934592|8589934592|4294967296|-68719476736|4294967296|-68719476736,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294966437006541|4294966437006541|4294966437006541|4294966437006541|4294966437006541|4294966437006541,f1e222ff629ca198c205143e8532ae65a0e258534a39b30f480db135a64e38f3,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,8b94704bacbd38c724c76a93a4dfa56d6a49bec7893568aa77b50c4ac06b4ef3,true,true,true
128,delay_section,rs1_style,cycle,rs1_phase,8589934592,2,68719476736,16,2,2,2,quiescent,1,1,1,1,2,2,2,2,0,0,0,7,0,7,4,0,true,false,false,8589934592|8589934592|4294967296|-68719476736|4294967296|-68719476736,8589934592|8589934592|4294967296|-68719476736|4294967296|-68719476736,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,f512d0fba82d9abedb3b75e7cb0b3cb2ed9e06769d74a36b582b94a3fdf46fec,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,2ecc08efd97efd1fd9803f96c110cb511bd3fc52289c44ebe72895e126767302,true,true,true
128,delay_section,core_b,cycle,rs1_phase,8589934592,2,68719476736,16,2,2,2,quiescent,1,1,1,1,2,2,2,2,0,0,0,7,0,7,4,0,true,false,false,8589934592|8589934592|4294967296|-68719476736|4294967296|-68719476736,8589934592|8589934592|4294967296|-68719476736|4294967296|-68719476736,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294965578013082|4294965578013082|4294965578013082|4294965578013082|4294965578013082|4294965578013082,f512d0fba82d9abedb3b75e7cb0b3cb2ed9e06769d74a36b582b94a3fdf46fec,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,2ecc08efd97efd1fd9803f96c110cb511bd3fc52289c44ebe72895e126767302,true,true,true
129,delay_section,rs1_style,cycle,rs1_phase,8589934592,2,68719476736,16,2,3,3,quiescent,1,1,1,1,2,2,2,2,0,0,0,7,0,7,6,0,true,false,false,8589934592|8589934592|4294967296|-68719476736|4294967296|-68719476736,8589934592|8589934592|4294967296|-68719476736|4294967296|-68719476736,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,2614cd8dc04ee9ff8a2cb76a0bb60ef98f7e61c10c9c390beff5ee82b3055506,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,eb6200e37cfc26e5a26420e61cf850b2cac8c3f2fce7d9b9f747d29adec89c67,true,true,true
129,delay_section,core_b,cycle,rs1_phase,8589934592,2,68719476736,16,2,3,3,quiescent,1,1,1,1,2,2,2,2,0,0,0,7,0,7,6,0,true,false,false,8589934592|8589934592|4294967296|-68719476736|4294967296|-68719476736,8589934592|8589934592|4294967296|-68719476736|4294967296|-68719476736,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294964719019623|4294964719019623|4294964719019623|4294964719019623|4294964719019623|4294964719019623,2614cd8dc04ee9ff8a2cb76a0bb60ef98f7e61c10c9c390beff5ee82b3055506,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,eb6200e37cfc26e5a26420e61cf850b2cac8c3f2fce7d9b9f747d29adec89c67,true,true,true
130,efficacy_plane,core_b,cycle,rs1_phase,10737418240,2.5,0,0,2,1,1,periodic,48,48,48,48,191,96,0,86,10,2,2,256,32,288,95,1,false,true,true,10737418240|10737418240|4294967296|0|4294967296|0,10737418240|10737418240|4294967296|0|4294967296|0,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294926493810688|4294926493810688|4294926493810688|4294926493810688|4294926493810688|4294926493810688,a1dbfd8730cfb95b9df42e1d77497d57fb455a25683816f1d8fa603bd7a755bd,dd114a4c0151741c191ac2c67fd3dc03e659126f1caec97638d15f085587be6e,883668939390858dc82cd347003142743177db2b1884df376f08b7a0bf6b956e,true,true,true
131,efficacy_plane,core_b,cycle,rs1_phase,10737418240,2.5,4294967296,1,2,1,1,periodic,48,48,48,48,95,96,96,86,10,2,2,256,32,288,95,1,false,true,true,10737418240|10737418240|4294967296|-4294967296|4294967296|-4294967296,10737418240|10737418240|4294967296|-4294967296|4294967296|-4294967296,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294926493810688|4294926493810688|4294926493810688|4294926493810688|4294926493810688|4294926493810688,8f1227266786e07d1717ebd1a981e280534bf103ff6ca2462d7af4c9946180ab,7f25152b8dce9b766d0ca6fdfd4477d877fe8914247e6ab0f318f72a75ac95bc,f2a26c6bd7039c22a0f486a2f6776e3d0f2e78e68d361e317dccf811311b084d,true,true,true
132,efficacy_plane,core_b,cycle,rs1_phase,10737418240,2.5,6442450944,1.5,2,1,1,periodic,48,48,48,48,95,96,96,86,10,2,2,256,32,288,95,1,false,true,true,10737418240|10737418240|4294967296|-6442450944|4294967296|-6442450944,10737418240|10737418240|4294967296|-6442450944|4294967296|-6442450944,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294926493810688|4294926493810688|4294926493810688|4294926493810688|4294926493810688|4294926493810688,dfa81d02364c637d019b648f9b86e49beca118574e98c8b1f171373614b92a9f,45d3ed9e009bbe76af8861e37022b332b30ce6b49ac0f46a429135814bea555c,6992730460ea1acb2265172a5ac92fc7e08efc434234664dbb857e8283ae67b5,true,true,true
133,efficacy_plane,core_b,cycle,rs1_phase,10737418240,2.5,8589934592,2,2,1,1,periodic,48,48,48,48,95,96,96,86,10,2,2,256,32,288,95,1,false,true,true,10737418240|10737418240|4294967296|-8589934592|4294967296|-8589934592,10737418240|10737418240|4294967296|-8589934592|4294967296|-8589934592,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294926493810688|4294926493810688|4294926493810688|4294926493810688|4294926493810688|4294926493810688,841cbdcf3e514d02880a525d1bcc6bfd229f192f719062c0e9b3a43a38801300,9f6d5fd8c288e807b11fc6d1b439bdc634c7ef230d06ee48348ae3f53fb1db39,20a219e0de48904f7c72c83ad5cde3326652c4a6e14c38df35cbaeed7ac00386,true,true,true
134,efficacy_plane,core_b,cycle,rs1_phase,10737418240,2.5,10737418240,2.5,2,1,1,periodic,48,48,48,48,95,96,96,86,10,2,2,256,32,288,95,1,false,true,true,10737418240|10737418240|4294967296|-10737418240|4294967296|-10737418240,10737418240|10737418240|4294967296|-10737418240|4294967296|-10737418240,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294926493810688|4294926493810688|4294926493810688|4294926493810688|4294926493810688|4294926493810688,09d256a4315dea1abf35cc893f58a9908ff441170e5db224d62a570faa9208c6,20d01a435fcd8f505f5b4a0d1b63748f2acaba60cad3080a43e3da7a7963fd27,ced485f0a93132dfd1bac4750875865f404c85d3cfbb1533cf6cd475e32bd555,true,true,true
135,efficacy_plane,core_b,cycle,rs1_phase,10737418240,2.5,12884901888,3,2,1,1,quiescent,1,1,1,1,2,2,2,2,0,0,0,7,0,7,2,0,true,false,false,10737418240|10737418240|4294967296|-12884901888|4294967296|-12884901888,10737418240|10737418240|4294967296|-12884901888|4294967296|-12884901888,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294966437006541|4294966437006541|4294966437006541|4294966437006541|4294966437006541|4294966437006541,52aa75f62e92cb35f11d347c8bc095a5ee65bdb8268f16517a1302f8e9428ca3,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0b4e12e947703a37bbdd049d9428772fb34d876d0182819a95faa119d67a567f,true,true,true
136,efficacy_plane,core_b,cycle,rs1_phase,10737418240,2.5,17179869184,4,2,1,1,quiescent,1,1,1,1,2,2,2,2,0,0,0,7,0,7,2,0,true,false,false,10737418240|10737418240|4294967296|-17179869184|4294967296|-17179869184,10737418240|10737418240|4294967296|-17179869184|4294967296|-17179869184,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294966437006541|4294966437006541|4294966437006541|4294966437006541|4294966437006541|4294966437006541,89abf9c153aeb6a7906daa26420ef8651104f9930d5112b96beafb6e6e387050,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,53caa84b67f0d2e295d2b8e849e7bbf2039e761f856730583d49cf81cd5262d5,true,true,true
137,efficacy_plane,core_b,cycle,rs1_phase,10737418240,2.5,34359738368,8,2,1,1,quiescent,1,1,1,1,2,2,2,2,0,0,0,7,0,7,2,0,true,false,false,10737418240|10737418240|4294967296|-34359738368|4294967296|-34359738368,10737418240|10737418240|4294967296|-34359738368|4294967296|-34359738368,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294966437006541|4294966437006541|4294966437006541|4294966437006541|4294966437006541|4294966437006541,a254441f0014eac17ad3dfd842c19466fb26d7964378a66d19a518603e9a1cc9,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,f079f48f67de1dd03a667e5c58b62ebcbbc6b893e0cbef83b555e61c2d4b6b8c,true,true,true
138,efficacy_plane,core_b,cycle,rs1_phase,10737418240,2.5,68719476736,16,2,1,1,quiescent,1,1,1,1,2,2,2,2,0,0,0,7,0,7,2,0,true,false,false,10737418240|10737418240|4294967296|-68719476736|4294967296|-68719476736,10737418240|10737418240|4294967296|-68719476736|4294967296|-68719476736,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294966437006541|4294966437006541|4294966437006541|4294966437006541|4294966437006541|4294966437006541,93d6df14e15b419340bf0a2623f4b919ea20ab8f68213abe722d4c87a828e245,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,649f87f234b1682174a49896ee4fd2df4749da539c138c3e4424d4c11c9f0ec7,true,true,true
